{749, 253, 45, 90, 3, 4}{685, 282, 53, 108, 3, 5}{538, 316, 63, 142, 3, 6}{480, 371, 85, 166, 3, 7}{342, 434, 120, 184, 3, 8}
{749, 253, 45, 90, 3, 4}{685, 282, 53, 108, 3, 5}{546, 319, 63, 142, 3, 6}{486, 376, 85, 166, 3, 7}{348, 436, 120, 184, 3, 8}
{747, 251, 53, 112, 3, 4}{689, 285, 53, 108, 3, 5}{552, 320, 63, 142, 3, 6}{460, 379, 79, 145, 3, 7}{362, 442, 120, 184, 3, 8}
{747, 251, 53, 112, 3, 4}{692, 287, 53, 108, 3, 5}{552, 321, 63, 142, 3, 6}{460, 379, 79, 145, 3, 7}{368, 442, 120, 184, 3, 8}
{749, 252, 53, 112, 3, 4}{692, 288, 51, 125, 3, 5}{564, 322, 63, 142, 3, 6}{457, 378, 79, 145, 3, 7}{366, 442, 120, 184, 3, 8}
{753, 253, 53, 112, 3, 4}{692, 288, 51, 125, 3, 5}{536, 318, 63, 115, 3, 6}{460, 379, 79, 145, 3, 7}{364, 438, 120, 184, 3, 8}
{754, 258, 51, 92, 3, 4}{700, 289, 51, 125, 3, 5}{536, 318, 63, 115, 3, 6}{463, 380, 79, 145, 3, 7}{368, 434, 120, 184, 3, 8}
{754, 258, 51, 92, 3, 4}{709, 290, 51, 125, 3, 5}{537, 317, 63, 115, 3, 6}{466, 381, 79, 145, 3, 7}{352, 432, 120, 184, 3, 8}
{769, 263, 46, 74, 3, 4}{724, 297, 50, 106, 3, 5}{534, 316, 63, 115, 3, 6}{473, 382, 79, 145, 3, 7}{344, 426, 120, 184, 3, 8}
{769, 263, 46, 74, 3, 4}{724, 297, 50, 106, 3, 5}{531, 317, 63, 115, 3, 6}{473, 382, 79, 145, 3, 7}{340, 424, 120, 184, 3, 8}
{769, 263, 46, 74, 3, 4}{717, 291, 54, 107, 3, 5}{534, 316, 63, 115, 3, 6}{478, 383, 79, 145, 3, 7}{330, 420, 120, 184, 3, 8}
{768, 265, 46, 74, 3, 4}{717, 291, 54, 107, 3, 5}{539, 319, 63, 115, 3, 6}{475, 382, 79, 145, 3, 7}{320, 412, 120, 184, 3, 8}
{751, 261, 50, 89, 3, 4}{692, 296, 52, 119, 3, 5}{544, 320, 63, 115, 3, 6}{482, 381, 79, 145, 3, 7}{318, 410, 120, 184, 3, 8}
{751, 261, 50, 89, 3, 4}{692, 296, 52, 119, 3, 5}{545, 321, 63, 115, 3, 6}{479, 380, 79, 145, 3, 7}{320, 412, 120, 184, 3, 8}
{748, 262, 52, 100, 3, 4}{695, 297, 52, 119, 3, 5}{544, 320, 63, 115, 3, 6}{465, 373, 80, 136, 3, 7}{326, 414, 120, 184, 3, 8}
{748, 262, 52, 100, 3, 4}{696, 297, 52, 110, 3, 5}{539, 321, 63, 115, 3, 6}{465, 373, 80, 136, 3, 7}{326, 414, 120, 184, 3, 8}
{746, 267, 46, 100, 3, 4}{696, 297, 52, 110, 3, 5}{534, 318, 63, 115, 3, 6}{459, 371, 80, 136, 3, 7}{324, 410, 120, 184, 3, 8}
{746, 267, 46, 100, 3, 4}{701, 298, 52, 110, 3, 5}{531, 319, 63, 115, 3, 6}{447, 367, 80, 136, 3, 7}{320, 406, 120, 184, 3, 8}
{752, 269, 46, 100, 3, 4}{704, 305, 51, 124, 3, 5}{522, 316, 63, 115, 3, 6}{447, 367, 80, 136, 3, 7}{316, 402, 120, 184, 3, 8}
{752, 269, 46, 100, 3, 4}{704, 305, 51, 124, 3, 5}{521, 317, 63, 115, 3, 6}{449, 367, 80, 136, 3, 7}{312, 398, 120, 184, 3, 8}
{758, 270, 46, 100, 3, 4}{709, 306, 51, 124, 3, 5}{522, 318, 63, 115, 3, 6}{453, 369, 80, 136, 3, 7}{302, 398, 120, 184, 3, 8}
{758, 270, 46, 100, 3, 4}{710, 304, 48, 93, 3, 5}{527, 319, 63, 115, 3, 6}{449, 369, 80, 136, 3, 7}{296, 398, 120, 184, 3, 8}
{758, 270, 46, 100, 3, 4}{710, 304, 48, 93, 3, 5}{530, 318, 63, 115, 3, 6}{447, 369, 80, 136, 3, 7}{294, 398, 120, 184, 3, 8}
{737, 271, 50, 92, 3, 4}{690, 301, 47, 99, 3, 5}{533, 321, 63, 115, 3, 6}{455, 371, 80, 136, 3, 7}{290, 396, 120, 184, 3, 8}
{737, 271, 50, 92, 3, 4}{690, 301, 47, 99, 3, 5}{534, 320, 63, 115, 3, 6}{459, 369, 80, 136, 3, 7}{290, 396, 120, 184, 3, 8}
{739, 272, 50, 92, 3, 4}{687, 298, 53, 98, 3, 5}{535, 321, 63, 115, 3, 6}{461, 371, 80, 136, 3, 7}{292, 398, 120, 184, 3, 8}
{739, 272, 50, 92, 3, 4}{687, 298, 53, 98, 3, 5}{530, 320, 63, 115, 3, 6}{459, 371, 80, 136, 3, 7}{294, 398, 120, 184, 3, 8}
{743, 274, 50, 92, 3, 4}{689, 299, 53, 98, 3, 5}{525, 319, 63, 115, 3, 6}{455, 369, 80, 136, 3, 7}{294, 398, 120, 184, 3, 8}
{752, 275, 50, 92, 3, 4}{685, 305, 47, 95, 3, 5}{512, 316, 63, 115, 3, 6}{449, 369, 80, 136, 3, 7}{296, 396, 120, 184, 3, 8}
{752, 275, 50, 92, 3, 4}{685, 305, 47, 95, 3, 5}{507, 315, 63, 115, 3, 6}{435, 363, 80, 136, 3, 7}{300, 396, 120, 184, 3, 8}
{752, 274, 50, 92, 3, 4}{690, 306, 47, 95, 3, 5}{506, 314, 63, 115, 3, 6}{431, 359, 80, 136, 3, 7}{302, 396, 120, 184, 3, 8}
{752, 274, 50, 92, 3, 4}{700, 309, 47, 95, 3, 5}{513, 315, 63, 115, 3, 6}{429, 357, 80, 136, 3, 7}{330, 410, 84, 103, 3, 8}
{753, 274, 50, 92, 3, 4}{703, 309, 44, 84, 3, 5}{522, 316, 63, 115, 3, 6}{433, 359, 80, 136, 3, 7}{330, 410, 84, 103, 3, 8}
{748, 274, 50, 92, 3, 4}{703, 309, 44, 84, 3, 5}{525, 317, 63, 115, 3, 6}{437, 357, 80, 136, 3, 7}{331, 410, 84, 103, 3, 8}
{748, 274, 50, 92, 3, 4}{708, 310, 44, 84, 3, 5}{528, 316, 63, 115, 3, 6}{437, 357, 80, 136, 3, 7}{330, 410, 84, 103, 3, 8}
{748, 274, 50, 92, 3, 4}{694, 306, 47, 81, 3, 5}{531, 317, 63, 115, 3, 6}{439, 357, 80, 136, 3, 7}{325, 410, 84, 103, 3, 8}
{748, 274, 50, 92, 3, 4}{694, 306, 47, 81, 3, 5}{530, 316, 63, 115, 3, 6}{437, 357, 80, 136, 3, 7}{312, 406, 84, 103, 3, 8}
{750, 275, 50, 92, 3, 4}{676, 301, 52, 91, 3, 5}{506, 310, 61, 112, 3, 6}{435, 355, 80, 136, 3, 7}{311, 402, 84, 103, 3, 8}
{755, 277, 50, 92, 3, 4}{676, 301, 52, 91, 3, 5}{506, 310, 61, 112, 3, 6}{443, 355, 80, 136, 3, 7}{308, 400, 84, 103, 3, 8}
{755, 277, 50, 92, 3, 4}{678, 301, 52, 91, 3, 5}{502, 307, 61, 112, 3, 6}{443, 353, 80, 136, 3, 7}{307, 398, 84, 103, 3, 8}
{760, 278, 50, 92, 3, 4}{685, 304, 45, 83, 3, 5}{502, 308, 61, 112, 3, 6}{443, 353, 80, 136, 3, 7}{306, 396, 84, 103, 3, 8}
{745, 278, 45, 80, 3, 4}{685, 304, 45, 83, 3, 5}{502, 307, 61, 112, 3, 6}{443, 353, 80, 136, 3, 7}{307, 396, 84, 103, 3, 8}
{745, 278, 45, 80, 3, 4}{689, 305, 45, 83, 3, 5}{506, 308, 61, 112, 3, 6}{441, 353, 80, 136, 3, 7}{308, 396, 84, 103, 3, 8}
{745, 278, 45, 80, 3, 4}{696, 308, 45, 79, 3, 5}{512, 309, 61, 112, 3, 6}{441, 351, 80, 136, 3, 7}{309, 394, 84, 103, 3, 8}
{745, 278, 45, 80, 3, 4}{696, 308, 45, 79, 3, 5}{518, 310, 61, 112, 3, 6}{439, 347, 80, 136, 3, 7}{310, 392, 84, 103, 3, 8}
{747, 278, 45, 80, 3, 4}{701, 309, 45, 79, 3, 5}{522, 311, 61, 112, 3, 6}{439, 345, 80, 136, 3, 7}{313, 390, 84, 103, 3, 8}
{747, 278, 45, 80, 3, 4}{704, 310, 45, 79, 3, 5}{528, 312, 61, 112, 3, 6}{443, 345, 80, 136, 3, 7}{312, 388, 84, 103, 3, 8}
{747, 278, 45, 80, 3, 4}{693, 299, 50, 88, 3, 5}{528, 309, 61, 112, 3, 6}{443, 345, 80, 136, 3, 7}{315, 388, 84, 103, 3, 8}
{747, 274, 48, 75, 3, 4}{693, 299, 50, 88, 3, 5}{509, 310, 51, 106, 3, 6}{447, 345, 80, 136, 3, 7}{314, 384, 84, 103, 3, 8}
{747, 274, 48, 75, 3, 4}{699, 299, 50, 88, 3, 5}{509, 310, 51, 106, 3, 6}{455, 343, 80, 136, 3, 7}{314, 384, 84, 103, 3, 8}
{753, 274, 48, 75, 3, 4}{683, 300, 43, 82, 3, 5}{511, 309, 51, 106, 3, 6}{459, 341, 80, 136, 3, 7}{317, 382, 84, 103, 3, 8}
{753, 274, 48, 75, 3, 4}{683, 300, 43, 82, 3, 5}{512, 307, 51, 106, 3, 6}{461, 343, 80, 136, 3, 7}{320, 380, 84, 103, 3, 8}
{753, 272, 48, 75, 3, 4}{684, 300, 43, 82, 3, 5}{515, 299, 62, 95, 3, 6}{455, 349, 54, 76, 3, 7}{325, 380, 84, 103, 3, 8}
{753, 272, 48, 75, 3, 4}{682, 295, 45, 85, 3, 5}{515, 299, 62, 95, 3, 6}{455, 349, 54, 76, 3, 7}{330, 380, 84, 103, 3, 8}
{754, 271, 48, 75, 3, 4}{682, 295, 45, 85, 3, 5}{520, 299, 62, 95, 3, 6}{455, 349, 54, 76, 3, 7}{337, 380, 84, 103, 3, 8}
{754, 271, 48, 75, 3, 4}{687, 296, 45, 85, 3, 5}{527, 299, 62, 95, 3, 6}{457, 348, 54, 76, 3, 7}{337, 380, 84, 103, 3, 8}
{736, 270, 44, 80, 3, 4}{699, 302, 40, 75, 3, 5}{533, 300, 62, 95, 3, 6}{457, 348, 54, 76, 3, 7}{334, 366, 75, 87, 3, 8}
{736, 270, 44, 80, 3, 4}{699, 302, 40, 75, 3, 5}{538, 300, 62, 95, 3, 6}{459, 347, 54, 76, 3, 7}{334, 366, 75, 87, 3, 8}
{739, 270, 44, 80, 3, 4}{698, 296, 43, 76, 3, 5}{516, 296, 52, 91, 3, 6}{464, 347, 54, 76, 3, 7}{337, 365, 75, 87, 3, 8}
{739, 270, 44, 80, 3, 4}{698, 296, 43, 76, 3, 5}{516, 296, 52, 91, 3, 6}{464, 347, 54, 76, 3, 7}{340, 364, 75, 87, 3, 8}
{744, 270, 44, 80, 3, 4}{703, 288, 50, 68, 3, 5}{523, 296, 49, 81, 3, 6}{470, 347, 54, 76, 3, 7}{314, 355, 72, 109, 3, 8}
{750, 270, 44, 80, 3, 4}{703, 288, 50, 68, 3, 5}{523, 296, 49, 81, 3, 6}{474, 346, 54, 76, 3, 7}{314, 355, 72, 109, 3, 8}
{750, 270, 44, 80, 3, 4}{706, 288, 50, 68, 3, 5}{527, 295, 49, 81, 3, 6}{474, 346, 54, 76, 3, 7}{321, 355, 72, 109, 3, 8}
{753, 269, 44, 80, 3, 4}{684, 282, 53, 77, 3, 5}{524, 289, 58, 87, 3, 6}{467, 331, 51, 73, 3, 7}{326, 355, 72, 109, 3, 8}
{764, 271, 44, 80, 3, 4}{684, 282, 53, 77, 3, 5}{524, 289, 58, 87, 3, 6}{467, 331, 51, 73, 3, 7}{331, 355, 72, 109, 3, 8}
{763, 261, 45, 64, 3, 4}{687, 282, 53, 77, 3, 5}{529, 289, 58, 87, 3, 6}{468, 329, 51, 73, 3, 7}{338, 355, 72, 109, 3, 8}
{763, 261, 45, 64, 3, 4}{692, 282, 53, 77, 3, 5}{533, 289, 58, 87, 3, 6}{468, 329, 51, 73, 3, 7}{341, 355, 72, 109, 3, 8}
{750, 266, 38, 82, 3, 4}{688, 287, 45, 73, 3, 5}{535, 289, 58, 87, 3, 6}{451, 321, 54, 82, 3, 7}{346, 355, 72, 109, 3, 8}
